email_id,sender_email,subject,has_link,has_attachment,urgency_score,spelling_errors,email_length_words,is_phishing,sender_email_clean,subject_clean,sender_domain,subject_word_count
966,tammyjones@gmail.com,Interview Schedule,1,1,2,2,83,0,tammyjones gmail com,interview schedule,gmail.com,2
967,nathannewman@gmail.com,Bank Account Locked,0,0,7,6,81,1,nathannewman gmail com,bank account locked,gmail.com,3
968,taramartinez@company-secure.com,Invoice Attached,1,0,3,2,105,0,taramartinez company secure com,invoice attached,company-secure.com,2
969,calhounhaley@bankverify.net,Weekly Newsletter,0,1,1,2,196,0,calhounhaley bankverify net,weekly newsletter,bankverify.net,2
970,richard15@paypal-alert.com,Invoice Attached,0,0,4,2,231,0,richard15 paypal alert com,invoice attached,paypal-alert.com,2
971,matthewwilliams@company-secure.com,Suspicious Login Attempt,1,0,8,6,91,1,matthewwilliams company secure com,suspicious login attempt,company-secure.com,3
972,tannerfrazier@paypal-alert.com,Bank Account Locked,0,0,9,5,56,1,tannerfrazier paypal alert com,bank account locked,paypal-alert.com,3
973,lori32@paypal-alert.com,Invoice Attached,0,1,3,2,221,0,lori32 paypal alert com,invoice attached,paypal-alert.com,2
974,morgannicholas@company-secure.com,Meeting Reminder,0,0,5,0,182,0,morgannicholas company secure com,meeting reminder,company-secure.com,2
975,jessicapearson@outlook.com,Urgent Account Verification,1,0,10,10,85,1,jessicapearson outlook com,urgent account verification,outlook.com,3
976,justin99@gmail.com,Claim Your Reward Now,1,0,9,3,89,1,justin99 gmail com,claim your reward now,gmail.com,4
977,brian76@gmail.com,Your Password Will Expire,0,1,9,3,58,1,brian76 gmail com,your password will expire,gmail.com,4
978,marymartinez@company-secure.com,Your Password Will Expire,0,1,10,6,28,1,marymartinez company secure com,your password will expire,company-secure.com,4
979,sjensen@outlook.com,Urgent Account Verification,1,0,9,10,93,1,sjensen outlook com,urgent account verification,outlook.com,3
980,larasally@outlook.com,Your Password Will Expire,1,1,9,9,73,1,larasally outlook com,your password will expire,outlook.com,4
981,daniellehughes@gmail.com,Project Update,1,1,1,2,114,0,daniellehughes gmail com,project update,gmail.com,2
982,kendra71@company-secure.com,Suspicious Login Attempt,0,1,9,3,38,1,kendra71 company secure com,suspicious login attempt,company-secure.com,3
983,coxmiranda@bankverify.net,Meeting Reminder,1,1,3,0,230,0,coxmiranda bankverify net,meeting reminder,bankverify.net,2
984,travis32@outlook.com,Weekly Newsletter,0,1,5,1,107,0,travis32 outlook com,weekly newsletter,outlook.com,2
985,sabrina64@company-secure.com,Meeting Reminder,1,1,2,1,95,0,sabrina64 company secure com,meeting reminder,company-secure.com,2
986,jennifer19@company-secure.com,Your Password Will Expire,1,0,10,7,108,1,jennifer19 company secure com,your password will expire,company-secure.com,4
987,jennifer60@company-secure.com,Project Update,1,0,2,1,223,0,jennifer60 company secure com,project update,company-secure.com,2
988,xzavala@bankverify.net,Weekly Newsletter,1,1,1,0,212,0,xzavala bankverify net,weekly newsletter,bankverify.net,2
989,wendy93@company-secure.com,Interview Schedule,0,0,1,2,234,0,wendy93 company secure com,interview schedule,company-secure.com,2
990,jordanamy@outlook.com,Bank Account Locked,1,0,8,5,24,1,jordanamy outlook com,bank account locked,outlook.com,3
991,tallison@company-secure.com,Invoice Attached,1,0,5,2,102,0,tallison company secure com,invoice attached,company-secure.com,2
992,kking@outlook.com,Meeting Reminder,0,0,5,1,300,0,kking outlook com,meeting reminder,outlook.com,2
993,bennettjeremy@gmail.com,Interview Schedule,1,1,1,2,287,0,bennettjeremy gmail com,interview schedule,gmail.com,2
994,caseyallen@paypal-alert.com,Bank Account Locked,1,0,8,9,79,1,caseyallen paypal alert com,bank account locked,paypal-alert.com,3
995,jennifer76@company-secure.com,Project Update,0,0,4,2,294,0,jennifer76 company secure com,project update,company-secure.com,2
996,alyssa12@company-secure.com,Suspicious Login Attempt,1,0,8,6,91,1,alyssa12 company secure com,suspicious login attempt,company-secure.com,3
997,elizabeth62@company-secure.com,Interview Schedule,1,1,5,1,262,0,elizabeth62 company secure com,interview schedule,company-secure.com,2
998,christian84@gmail.com,Project Update,1,1,5,2,112,0,christian84 gmail com,project update,gmail.com,2
999,james96@gmail.com,Project Update,1,1,4,2,296,0,james96 gmail com,project update,gmail.com,2
1000,molly61@company-secure.com,Your Password Will Expire,1,1,8,10,45,1,molly61 company secure com,your password will expire,company-secure.com,4
1001,wpena@bankverify.net,Bank Account Locked,0,1,8,7,37,1,wpena bankverify net,bank account locked,bankverify.net,3
1002,garyhaney@company-secure.com,Project Update,1,1,2,1,256,0,garyhaney company secure com,project update,company-secure.com,2
1003,melissa73@company-secure.com,Claim Your Reward Now,1,0,7,6,38,1,melissa73 company secure com,claim your reward now,company-secure.com,4
1004,alexandra00@company-secure.com,Urgent Account Verification,0,1,7,9,111,1,alexandra00 company secure com,urgent account verification,company-secure.com,3
1005,batesrandy@outlook.com,Interview Schedule,1,1,1,2,176,0,batesrandy outlook com,interview schedule,outlook.com,2
1006,isaiah13@outlook.com,Claim Your Reward Now,0,1,10,4,32,1,isaiah13 outlook com,claim your reward now,outlook.com,4
1007,johnnywilliams@bankverify.net,Interview Schedule,1,0,4,1,93,0,johnnywilliams bankverify net,interview schedule,bankverify.net,2
1008,sdalton@company-secure.com,Urgent Account Verification,1,1,10,4,79,1,sdalton company secure com,urgent account verification,company-secure.com,3
1009,beth38@gmail.com,Suspicious Login Attempt,0,0,7,7,41,1,beth38 gmail com,suspicious login attempt,gmail.com,3
1010,njones@gmail.com,Weekly Newsletter,1,1,4,0,145,0,njones gmail com,weekly newsletter,gmail.com,2
1011,dunnstephen@outlook.com,Urgent Account Verification,1,1,7,9,41,1,dunnstephen outlook com,urgent account verification,outlook.com,3
1012,benjamin13@paypal-alert.com,Invoice Attached,1,0,1,1,252,0,benjamin13 paypal alert com,invoice attached,paypal-alert.com,2
1013,ajefferson@company-secure.com,Weekly Newsletter,0,1,3,1,251,0,ajefferson company secure com,weekly newsletter,company-secure.com,2
1014,hancockcheryl@paypal-alert.com,Suspicious Login Attempt,1,1,7,5,40,1,hancockcheryl paypal alert com,suspicious login attempt,paypal-alert.com,3
1015,georgerichard@outlook.com,Your Password Will Expire,1,0,9,3,58,1,georgerichard outlook com,your password will expire,outlook.com,4
1016,qfowler@outlook.com,Urgent Account Verification,1,0,9,7,117,1,qfowler outlook com,urgent account verification,outlook.com,3
1017,xconley@gmail.com,Interview Schedule,1,1,3,0,286,0,xconley gmail com,interview schedule,gmail.com,2
1018,kathrynmorris@gmail.com,Invoice Attached,1,0,1,2,246,0,kathrynmorris gmail com,invoice attached,gmail.com,2
1019,samuel73@outlook.com,Interview Schedule,1,0,4,2,289,0,samuel73 outlook com,interview schedule,outlook.com,2
1020,xgreen@outlook.com,Bank Account Locked,1,0,10,4,43,1,xgreen outlook com,bank account locked,outlook.com,3
1021,veronicatapia@company-secure.com,Meeting Reminder,0,1,4,0,134,0,veronicatapia company secure com,meeting reminder,company-secure.com,2
1022,higginsscott@outlook.com,Meeting Reminder,1,1,3,0,156,0,higginsscott outlook com,meeting reminder,outlook.com,2
1023,rnielsen@paypal-alert.com,Suspicious Login Attempt,1,0,9,9,104,1,rnielsen paypal alert com,suspicious login attempt,paypal-alert.com,3
1024,sbarton@paypal-alert.com,Claim Your Reward Now,1,1,10,6,59,1,sbarton paypal alert com,claim your reward now,paypal-alert.com,4
1025,chambersjulie@company-secure.com,Invoice Attached,0,0,5,0,235,0,chambersjulie company secure com,invoice attached,company-secure.com,2
1026,estesvictoria@company-secure.com,Project Update,0,0,1,0,284,0,estesvictoria company secure com,project update,company-secure.com,2
1027,rscott@gmail.com,Meeting Reminder,0,0,5,1,295,0,rscott gmail com,meeting reminder,gmail.com,2
1028,alvin12@outlook.com,Project Update,0,0,3,2,255,0,alvin12 outlook com,project update,outlook.com,2
1029,david21@gmail.com,Claim Your Reward Now,0,0,7,10,47,1,david21 gmail com,claim your reward now,gmail.com,4
1030,thomasstephen@outlook.com,Meeting Reminder,1,0,5,2,278,0,thomasstephen outlook com,meeting reminder,outlook.com,2
1031,eric33@outlook.com,Bank Account Locked,0,1,8,7,34,1,eric33 outlook com,bank account locked,outlook.com,3
1032,nlucas@paypal-alert.com,Suspicious Login Attempt,1,1,8,4,91,1,nlucas paypal alert com,suspicious login attempt,paypal-alert.com,3
1033,shawn72@outlook.com,Urgent Account Verification,1,1,10,6,36,1,shawn72 outlook com,urgent account verification,outlook.com,3
1034,glucas@bankverify.net,Project Update,0,0,2,2,100,0,glucas bankverify net,project update,bankverify.net,2
1035,brandongray@company-secure.com,Project Update,0,0,2,0,145,0,brandongray company secure com,project update,company-secure.com,2
1036,scottdavid@outlook.com,Meeting Reminder,0,1,4,1,297,0,scottdavid outlook com,meeting reminder,outlook.com,2
1037,keith97@company-secure.com,Invoice Attached,1,0,3,0,300,0,keith97 company secure com,invoice attached,company-secure.com,2
1038,patrickshaw@paypal-alert.com,Invoice Attached,0,0,2,0,276,0,patrickshaw paypal alert com,invoice attached,paypal-alert.com,2
1039,jenniferholloway@gmail.com,Claim Your Reward Now,1,0,9,10,100,1,jenniferholloway gmail com,claim your reward now,gmail.com,4
1040,lawrencelawson@outlook.com,Claim Your Reward Now,1,0,7,7,50,1,lawrencelawson outlook com,claim your reward now,outlook.com,4
1041,udavis@outlook.com,Invoice Attached,1,0,5,2,85,0,udavis outlook com,invoice attached,outlook.com,2
1042,laurahicks@outlook.com,Meeting Reminder,1,0,3,1,258,0,laurahicks outlook com,meeting reminder,outlook.com,2
1043,tiffanyheath@bankverify.net,Interview Schedule,0,1,5,2,226,0,tiffanyheath bankverify net,interview schedule,bankverify.net,2
1044,timothywilliams@gmail.com,Bank Account Locked,1,1,10,10,21,1,timothywilliams gmail com,bank account locked,gmail.com,3
1045,william55@gmail.com,Invoice Attached,1,0,1,0,276,0,william55 gmail com,invoice attached,gmail.com,2
1046,singhthomas@outlook.com,Weekly Newsletter,1,1,2,0,264,0,singhthomas outlook com,weekly newsletter,outlook.com,2
1047,elizabeth41@company-secure.com,Suspicious Login Attempt,1,0,7,3,73,1,elizabeth41 company secure com,suspicious login attempt,company-secure.com,3
1048,ann84@paypal-alert.com,Interview Schedule,1,1,5,0,230,0,ann84 paypal alert com,interview schedule,paypal-alert.com,2
1049,dlewis@paypal-alert.com,Weekly Newsletter,0,1,4,0,297,0,dlewis paypal alert com,weekly newsletter,paypal-alert.com,2
1050,kevin30@bankverify.net,Meeting Reminder,1,0,5,2,83,0,kevin30 bankverify net,meeting reminder,bankverify.net,2
1051,wilsondarrell@outlook.com,Urgent Account Verification,1,1,8,5,59,1,wilsondarrell outlook com,urgent account verification,outlook.com,3
1052,xadkins@bankverify.net,Bank Account Locked,0,0,10,9,95,1,xadkins bankverify net,bank account locked,bankverify.net,3
1053,orobertson@outlook.com,Weekly Newsletter,1,1,5,2,240,0,orobertson outlook com,weekly newsletter,outlook.com,2
1054,mking@paypal-alert.com,Claim Your Reward Now,1,0,9,10,70,1,mking paypal alert com,claim your reward now,paypal-alert.com,4
1055,littleregina@company-secure.com,Bank Account Locked,1,1,9,3,54,1,littleregina company secure com,bank account locked,company-secure.com,3
1056,anthony42@company-secure.com,Suspicious Login Attempt,0,1,8,9,69,1,anthony42 company secure com,suspicious login attempt,company-secure.com,3
1057,williamssusan@company-secure.com,Project Update,1,0,1,2,143,0,williamssusan company secure com,project update,company-secure.com,2
1058,cheryl81@gmail.com,Weekly Newsletter,1,0,4,2,248,0,cheryl81 gmail com,weekly newsletter,gmail.com,2
1059,buchananscott@paypal-alert.com,Meeting Reminder,0,1,3,0,80,0,buchananscott paypal alert com,meeting reminder,paypal-alert.com,2
1060,phall@bankverify.net,Project Update,0,1,4,1,118,0,phall bankverify net,project update,bankverify.net,2
1061,tracy81@outlook.com,Weekly Newsletter,1,0,2,2,94,0,tracy81 outlook com,weekly newsletter,outlook.com,2
1062,zjones@company-secure.com,Project Update,0,1,1,1,275,0,zjones company secure com,project update,company-secure.com,2
1063,fdunlap@gmail.com,Urgent Account Verification,1,1,7,5,59,1,fdunlap gmail com,urgent account verification,gmail.com,3
1064,zbradley@gmail.com,Claim Your Reward Now,1,0,10,10,25,1,zbradley gmail com,claim your reward now,gmail.com,4
1065,tlee@bankverify.net,Claim Your Reward Now,0,1,8,3,92,1,tlee bankverify net,claim your reward now,bankverify.net,4
1066,nathaniel71@outlook.com,Claim Your Reward Now,1,0,7,3,64,1,nathaniel71 outlook com,claim your reward now,outlook.com,4
1067,michellecurtis@gmail.com,Project Update,0,0,5,1,230,0,michellecurtis gmail com,project update,gmail.com,2
1068,lorrainejohnson@gmail.com,Weekly Newsletter,0,0,4,0,234,0,lorrainejohnson gmail com,weekly newsletter,gmail.com,2
1069,joe78@gmail.com,Meeting Reminder,1,1,4,2,169,0,joe78 gmail com,meeting reminder,gmail.com,2
1070,morrisonkenneth@gmail.com,Invoice Attached,0,1,1,0,214,0,morrisonkenneth gmail com,invoice attached,gmail.com,2
1071,smithmarissa@company-secure.com,Meeting Reminder,0,1,2,2,107,0,smithmarissa company secure com,meeting reminder,company-secure.com,2
1072,weekskristi@gmail.com,Project Update,0,1,1,2,255,0,weekskristi gmail com,project update,gmail.com,2
1073,teresadurham@paypal-alert.com,Your Password Will Expire,0,0,8,4,49,1,teresadurham paypal alert com,your password will expire,paypal-alert.com,4
1074,veronicapace@bankverify.net,Bank Account Locked,1,1,10,4,62,1,veronicapace bankverify net,bank account locked,bankverify.net,3
1075,curtisjustin@outlook.com,Project Update,0,1,2,2,183,0,curtisjustin outlook com,project update,outlook.com,2
1076,julie91@bankverify.net,Your Password Will Expire,1,1,8,5,55,1,julie91 bankverify net,your password will expire,bankverify.net,4
1077,judy21@outlook.com,Interview Schedule,1,0,5,1,187,0,judy21 outlook com,interview schedule,outlook.com,2
1078,ssmith@outlook.com,Your Password Will Expire,1,1,8,5,66,1,ssmith outlook com,your password will expire,outlook.com,4
1079,uwilson@paypal-alert.com,Suspicious Login Attempt,1,0,9,8,75,1,uwilson paypal alert com,suspicious login attempt,paypal-alert.com,3
1080,meredith40@gmail.com,Urgent Account Verification,0,0,8,8,35,1,meredith40 gmail com,urgent account verification,gmail.com,3
1081,hilljessica@paypal-alert.com,Interview Schedule,0,0,3,1,137,0,hilljessica paypal alert com,interview schedule,paypal-alert.com,2
1082,perezjennifer@outlook.com,Invoice Attached,1,0,5,0,87,0,perezjennifer outlook com,invoice attached,outlook.com,2
1083,clopez@bankverify.net,Your Password Will Expire,0,1,9,8,94,1,clopez bankverify net,your password will expire,bankverify.net,4
1084,qphillips@paypal-alert.com,Meeting Reminder,1,0,5,1,101,0,qphillips paypal alert com,meeting reminder,paypal-alert.com,2
1085,christinakaiser@bankverify.net,Weekly Newsletter,1,0,1,2,193,0,christinakaiser bankverify net,weekly newsletter,bankverify.net,2
1086,adamjohnson@outlook.com,Project Update,0,1,2,2,106,0,adamjohnson outlook com,project update,outlook.com,2
1087,patricia51@bankverify.net,Urgent Account Verification,1,1,9,7,36,1,patricia51 bankverify net,urgent account verification,bankverify.net,3
1088,ryannicholas@paypal-alert.com,Suspicious Login Attempt,1,1,9,7,87,1,ryannicholas paypal alert com,suspicious login attempt,paypal-alert.com,3
1089,sjohnson@paypal-alert.com,Claim Your Reward Now,1,1,7,9,63,1,sjohnson paypal alert com,claim your reward now,paypal-alert.com,4
1090,david45@outlook.com,Urgent Account Verification,0,1,7,10,96,1,david45 outlook com,urgent account verification,outlook.com,3
1091,costaethan@company-secure.com,Your Password Will Expire,1,1,10,6,33,1,costaethan company secure com,your password will expire,company-secure.com,4
1092,ebell@gmail.com,Claim Your Reward Now,1,0,7,10,47,1,ebell gmail com,claim your reward now,gmail.com,4
1093,vancejoshua@gmail.com,Claim Your Reward Now,1,0,10,4,89,1,vancejoshua gmail com,claim your reward now,gmail.com,4
1094,cgonzalez@gmail.com,Bank Account Locked,1,1,9,6,75,1,cgonzalez gmail com,bank account locked,gmail.com,3
1095,martinchristopher@paypal-alert.com,Claim Your Reward Now,0,0,8,3,109,1,martinchristopher paypal alert com,claim your reward now,paypal-alert.com,4
1096,schmidtjeff@paypal-alert.com,Invoice Attached,0,0,2,2,134,0,schmidtjeff paypal alert com,invoice attached,paypal-alert.com,2
1097,justin16@gmail.com,Bank Account Locked,1,1,7,10,118,1,justin16 gmail com,bank account locked,gmail.com,3
1098,jaredhoward@company-secure.com,Weekly Newsletter,1,1,2,1,122,0,jaredhoward company secure com,weekly newsletter,company-secure.com,2
1099,flemingsteven@company-secure.com,Project Update,0,0,3,2,126,0,flemingsteven company secure com,project update,company-secure.com,2
1100,laurahuff@gmail.com,Project Update,1,0,2,0,222,0,laurahuff gmail com,project update,gmail.com,2
